"id" "heduc" "heblack" "mixed" "years" "div"
"2530" 11912 "16+ years" "No" "No" 18.2830009460449 "No"
"2531" 11930 "12-15 years" "Yes" "No" 0.626999974250793 "No"
"2532" 11932 "12-15 years" "Yes" "No" 8.76799964904785 "Yes"
"2533" 11937 "12-15 years" "Yes" "No" 9.33049964904785 "Yes"
"2534" 11941 "< 12 years" "No" "Yes" 24.3339996337891 "No"
"2535" 11963 "12-15 years" "Yes" "Yes" 20.1119995117188 "No"
"2536" 11965 "12-15 years" "No" "No" 2.00099992752075 "No"
"2537" 11967 "< 12 years" "Yes" "Yes" 41.0900001525879 "No"
"2538" 11973 "12-15 years" "Yes" "Yes" 1.90600001811981 "No"
"2539" 11987 "16+ years" "No" "Yes" 20.1200008392334 "No"
"2540" 11996 "< 12 years" "No" "No" 4.16699981689453 "Yes"
"2541" 12008 "12-15 years" "Yes" "No" 3.17000007629395 "No"
"2542" 12025 "< 12 years" "Yes" "No" 4.44049978256226 "Yes"
"2543" 12028 "< 12 years" "No" "Yes" 19.2849998474121 "No"
"2544" 12036 "12-15 years" "No" "No" 30.8279991149902 "No"
"2545" 12040 "< 12 years" "No" "No" 1.11699998378754 "No"
"2546" 12045 "12-15 years" "Yes" "Yes" 9.50899982452393 "No"
"2547" 12050 "12-15 years" "Yes" "Yes" 14.9379997253418 "No"
"2548" 12053 "< 12 years" "No" "Yes" 32.314998626709 "No"
"2549" 12057 "12-15 years" "No" "Yes" 26.3080005645752 "No"
"2550" 12064 "< 12 years" "Yes" "Yes" 26.5109996795654 "No"
"2551" 12067 "< 12 years" "No" "Yes" 28.6790008544922 "No"
"2552" 12075 "< 12 years" "Yes" "Yes" 13.2950000762939 "Yes"
"2553" 12077 "< 12 years" "Yes" "Yes" 25.1660003662109 "No"
"2554" 12080 "< 12 years" "No" "Yes" 0.620999991893768 "No"
"2555" 12086 "12-15 years" "Yes" "No" 10.1789999008179 "No"
"2556" 12092 "< 12 years" "No" "Yes" 9.8730001449585 "No"
"2557" 12101 "12-15 years" "No" "No" 4.16450023651123 "Yes"
"2558" 12112 "< 12 years" "Yes" "Yes" 10.8940000534058 "No"
"2559" 12119 "12-15 years" "No" "No" 8.91699981689453 "Yes"
"2560" 12120 "12-15 years" "No" "No" 8.91699981689453 "Yes"
"2561" 12127 "12-15 years" "Yes" "Yes" 39.8330001831055 "No"
"2562" 12132 "16+ years" "Yes" "Yes" 24.128999710083 "No"
"2563" 12150 "12-15 years" "No" "Yes" 7.84649991989136 "Yes"
"2564" 12152 "< 12 years" "Yes" "Yes" 48.8320007324219 "No"
"2565" 12163 "12-15 years" "Yes" "Yes" 26.9759998321533 "No"
"2566" 12164 "16+ years" "Yes" "No" 2.28900003433228 "No"
"2567" 12165 "12-15 years" "No" "Yes" 26.9759998321533 "No"
"2568" 12168 "12-15 years" "Yes" "No" 4.66249990463257 "Yes"
"2569" 12172 "< 12 years" "Yes" "No" 18.2150001525879 "No"
"2570" 12174 "< 12 years" "No" "No" 22.3549995422363 "No"
"2571" 12176 "< 12 years" "No" "Yes" 16.5830001831055 "No"
"2572" 12184 "< 12 years" "Yes" "Yes" 2.80100011825562 "Yes"
"2573" 12200 "< 12 years" "Yes" "Yes" 38.9119987487793 "No"
"2574" 12206 "12-15 years" "No" "Yes" 11.4090003967285 "No"
"2575" 12208 "< 12 years" "Yes" "No" 11.4090003967285 "No"
"2576" 12210 "< 12 years" "No" "No" 16.3465003967285 "Yes"
"2577" 12218 "12-15 years" "Yes" "No" 6.25299978256226 "Yes"
"2578" 12220 "< 12 years" "Yes" "Yes" 9.62600040435791 "No"
"2579" 12224 "12-15 years" "No" "Yes" 5.33900022506714 "Yes"
"2580" 12230 "12-15 years" "Yes" "Yes" 16.9640007019043 "Yes"
"2581" 12250 "12-15 years" "Yes" "Yes" 6.91599988937378 "Yes"
"2582" 12272 "< 12 years" "Yes" "Yes" 29.451000213623 "No"
"2583" 12277 "< 12 years" "Yes" "No" 3.75099992752075 "Yes"
"2584" 12283 "< 12 years" "Yes" "No" 1.83700001239777 "No"
"2585" 12301 "12-15 years" "No" "Yes" 1.34200000762939 "No"
"2586" 12302 "< 12 years" "Yes" "Yes" 1.66499996185303 "No"
"2587" 12306 "12-15 years" "Yes" "No" 1.16649997234344 "Yes"
"2588" 12312 "< 12 years" "Yes" "Yes" 17.8700008392334 "No"
"2589" 12316 "12-15 years" "Yes" "Yes" 21.0869998931885 "No"
"2590" 12319 "< 12 years" "Yes" "No" 6.69999980926514 "No"
"2591" 12329 "< 12 years" "Yes" "Yes" 12.3284997940063 "Yes"
"2592" 12337 "12-15 years" "No" "No" 13.9329996109009 "No"
"2593" 12341 "12-15 years" "No" "No" 19.1075000762939 "Yes"
"2594" 12348 "12-15 years" "No" "No" 15.0019998550415 "Yes"
"2595" 12352 "16+ years" "No" "No" 9.89700031280518 "No"
"2596" 12356 "< 12 years" "No" "Yes" 20 "No"
"2597" 12358 "< 12 years" "No" "Yes" 21.6264991760254 "Yes"
"2598" 12364 "12-15 years" "Yes" "Yes" 2.99799990653992 "Yes"
"2599" 12366 "< 12 years" "Yes" "No" 13.5170001983643 "No"
"2600" 12370 "16+ years" "No" "Yes" 2.56800007820129 "No"
"2601" 12381 "< 12 years" "No" "Yes" 3.17000007629395 "Yes"
"2602" 12385 "12-15 years" "Yes" "Yes" 19.9750003814697 "No"
"2603" 12388 "< 12 years" "No" "No" 24 "No"
"2604" 12393 "< 12 years" "No" "No" 6.49700021743774 "Yes"
"2605" 12396 "16+ years" "No" "No" 6.04549980163574 "Yes"
"2606" 12399 "12-15 years" "No" "No" 25.6669998168945 "Yes"
"2607" 12405 "16+ years" "No" "No" 15.8170003890991 "No"
"2608" 12406 "16+ years" "No" "No" 15.8170003890991 "No"
"2609" 12410 "16+ years" "No" "No" 8.65999984741211 "No"
"2610" 12417 "16+ years" "No" "No" 13.9329996109009 "No"
"2611" 12425 "< 12 years" "No" "No" 9.03800010681152 "No"
"2612" 12429 "16+ years" "No" "No" 5.69199991226196 "Yes"
"2613" 12436 "16+ years" "No" "No" 53.390998840332 "No"
"2614" 12440 "12-15 years" "No" "No" 7.16499996185303 "Yes"
"2615" 12443 "12-15 years" "No" "No" 13.8970003128052 "No"
"2616" 12454 "12-15 years" "Yes" "Yes" 16.7199993133545 "No"
"2617" 12457 "12-15 years" "No" "Yes" 5.57999992370605 "No"
"2618" 12464 "< 12 years" "No" "Yes" 6.15700006484985 "No"
"2619" 12467 "12-15 years" "No" "No" 9.16600036621094 "Yes"
"2620" 12474 "12-15 years" "No" "No" 6.3600001335144 "No"
"2621" 12476 "12-15 years" "Yes" "No" 6.60599994659424 "No"
"2622" 12478 "12-15 years" "No" "No" 14.7705001831055 "Yes"
"2623" 12483 "12-15 years" "Yes" "Yes" 11.0170001983643 "No"
"2624" 12505 "12-15 years" "Yes" "Yes" 3.04399991035461 "No"
"2625" 12507 "12-15 years" "No" "Yes" 5.87550020217896 "Yes"
"2626" 12509 "12-15 years" "Yes" "No" 1.25899994373322 "No"
"2627" 12535 "< 12 years" "Yes" "Yes" 14.5869998931885 "Yes"
"2628" 12538 "12-15 years" "Yes" "No" 4.06300020217896 "No"
"2629" 12543 "< 12 years" "No" "No" 18.558500289917 "Yes"
"2630" 12547 "12-15 years" "No" "Yes" 19.9950008392334 "No"
"2631" 12560 "< 12 years" "No" "Yes" 4.00299978256226 "No"
"2632" 12563 "12-15 years" "No" "No" 28.4899997711182 "No"
"2633" 12567 "< 12 years" "No" "No" 4.71999979019165 "No"
"2634" 12575 "< 12 years" "No" "No" 4.92000007629395 "No"
"2635" 12577 "< 12 years" "No" "No" 1.51699995994568 "Yes"
"2636" 12579 "12-15 years" "Yes" "No" 27.1674995422363 "Yes"
"2637" 12580 "12-15 years" "No" "Yes" 8.41899967193604 "Yes"
"2638" 12585 "12-15 years" "Yes" "No" 4.00299978256226 "No"
"2639" 12586 "12-15 years" "Yes" "Yes" 11.7945003509521 "Yes"
"2640" 12601 "12-15 years" "No" "Yes" 20.1420001983643 "No"
"2641" 12616 "12-15 years" "No" "No" 17.2509994506836 "Yes"
"2642" 12618 "< 12 years" "No" "No" 1.80400002002716 "No"
"2643" 12624 "< 12 years" "No" "No" 0.497999995946884 "Yes"
"2644" 12627 "< 12 years" "No" "No" 0.497999995946884 "Yes"
"2645" 12633 "12-15 years" "No" "No" 9.5 "No"
"2646" 12639 "12-15 years" "No" "No" 1.24849998950958 "Yes"
"2647" 12640 "12-15 years" "Yes" "Yes" 3.23099994659424 "No"
"2648" 12643 "12-15 years" "Yes" "No" 1.71650004386902 "Yes"
"2649" 12649 "12-15 years" "No" "No" 9.0019998550415 "No"
"2650" 12651 "< 12 years" "No" "No" 11.7589998245239 "Yes"
"2651" 12658 "< 12 years" "Yes" "Yes" 14.4969997406006 "No"
"2652" 12662 "< 12 years" "No" "No" 36.9990005493164 "No"
"2653" 12665 "12-15 years" "No" "No" 13.5059995651245 "No"
"2654" 12667 "< 12 years" "No" "Yes" 9.10849952697754 "Yes"
"2655" 12671 "< 12 years" "No" "No" 6.38199996948242 "No"
"2656" 12674 "12-15 years" "No" "No" 10.9624996185303 "Yes"
"2657" 12676 "< 12 years" "No" "No" 54.8769989013672 "No"
"2658" 12683 "12-15 years" "No" "No" 2.16599988937378 "Yes"
"2659" 12686 "< 12 years" "No" "Yes" 23.1700000762939 "Yes"
"2660" 12688 "< 12 years" "No" "Yes" 10.7104997634888 "Yes"
"2661" 12691 "< 12 years" "No" "Yes" 9.33049964904785 "Yes"
"2662" 12695 "12-15 years" "Yes" "Yes" 9.33049964904785 "Yes"
"2663" 12710 "< 12 years" "No" "Yes" 18.8199996948242 "No"
"2664" 12723 "< 12 years" "No" "Yes" 18.3379993438721 "No"
"2665" 12731 "12-15 years" "No" "Yes" 23.1159992218018 "No"
"2666" 12748 "< 12 years" "Yes" "No" 3.11800003051758 "No"
"2667" 12750 "< 12 years" "Yes" "Yes" 23.1159992218018 "No"
"2668" 12761 "12-15 years" "No" "Yes" 4.47900009155273 "No"
"2669" 12769 "< 12 years" "Yes" "Yes" 51.1679992675781 "No"
"2670" 12773 "16+ years" "Yes" "Yes" 10.6890001296997 "No"
"2671" 12779 "12-15 years" "Yes" "Yes" 12.1920003890991 "No"
"2672" 12784 "12-15 years" "Yes" "No" 12.1669998168945 "No"
"2673" 12787 "12-15 years" "No" "No" 29.253999710083 "Yes"
"2674" 12793 "< 12 years" "No" "Yes" 11.335000038147 "Yes"
"2675" 12799 "< 12 years" "Yes" "No" 7.53700017929077 "No"
"2676" 12802 "< 12 years" "No" "No" 16.2985000610352 "Yes"
"2677" 12804 "12-15 years" "No" "No" 22.8309993743896 "No"
"2678" 12806 "< 12 years" "No" "No" 22.8309993743896 "No"
"2679" 12814 "< 12 years" "No" "No" 3.91199994087219 "No"
"2680" 12823 "< 12 years" "No" "No" 5.49749994277954 "Yes"
"2681" 12831 "16+ years" "No" "No" 2.1654999256134 "Yes"
"2682" 12833 "12-15 years" "No" "Yes" 23.0195007324219 "Yes"
"2683" 12837 "12-15 years" "Yes" "Yes" 10.0120000839233 "No"
"2684" 12838 "< 12 years" "No" "Yes" 7.6085000038147 "Yes"
"2685" 12840 "< 12 years" "Yes" "No" 56.0849990844727 "No"
"2686" 12850 "< 12 years" "Yes" "No" 7.88000011444092 "No"
"2687" 12856 "12-15 years" "Yes" "No" 7.33500003814697 "Yes"
"2688" 12891 "12-15 years" "Yes" "Yes" 10.2124996185303 "Yes"
"2689" 12893 "< 12 years" "No" "No" 10.3765001296997 "Yes"
"2690" 12896 "< 12 years" "No" "No" 10.0120000839233 "Yes"
"2691" 12900 "< 12 years" "No" "No" 1.16649997234344 "Yes"
"2692" 12906 "< 12 years" "No" "No" 15.9180002212524 "No"
"2693" 12929 "< 12 years" "No" "No" 23.6410007476807 "No"
"2694" 12943 "< 12 years" "No" "No" 8.21350002288818 "Yes"
"2695" 12948 "12-15 years" "Yes" "Yes" 10.9650001525879 "No"
"2696" 12953 "12-15 years" "No" "Yes" 16.8099994659424 "No"
"2697" 12965 "16+ years" "Yes" "No" 9.10599994659424 "No"
"2698" 12987 "12-15 years" "Yes" "Yes" 7.35949993133545 "Yes"
"2699" 12997 "< 12 years" "No" "Yes" 3.83049988746643 "Yes"
"2700" 12999 "12-15 years" "Yes" "No" 8.39150047302246 "Yes"
"2701" 13001 "12-15 years" "No" "No" 31.0359992980957 "No"
"2702" 13006 "< 12 years" "No" "No" 0.774999976158142 "No"
"2703" 13007 "12-15 years" "No" "No" 7.44399976730347 "No"
"2704" 13010 "16+ years" "No" "No" 4.78299999237061 "No"
"2705" 13021 "< 12 years" "No" "No" 2.91899991035461 "No"
"2706" 13024 "12-15 years" "No" "No" 43.943000793457 "No"
"2707" 13028 "16+ years" "No" "No" 21.0620002746582 "No"
"2708" 13033 "12-15 years" "No" "No" 17.8099994659424 "No"
"2709" 13037 "16+ years" "Yes" "Yes" 17.6180000305176 "No"
"2710" 13045 "< 12 years" "No" "No" 4.93400001525879 "No"
"2711" 13048 "< 12 years" "No" "No" 18.7080001831055 "No"
"2712" 13052 "< 12 years" "No" "No" 12.043999671936 "No"
"2713" 13058 "< 12 years" "No" "No" 17.0160007476807 "No"
"2714" 13062 "12-15 years" "No" "No" 17.0160007476807 "No"
"2715" 13065 "< 12 years" "No" "No" 12.9989995956421 "No"
"2716" 13068 "< 12 years" "No" "No" 20.246000289917 "Yes"
"2717" 13069 "< 12 years" "No" "No" 10.4530000686646 "No"
"2718" 13071 "< 12 years" "No" "No" 9.0019998550415 "No"
"2719" 13073 "12-15 years" "No" "Yes" 8.39949989318848 "Yes"
"2720" 13082 "12-15 years" "Yes" "Yes" 1.33599996566772 "Yes"
"2721" 13102 "12-15 years" "No" "Yes" 17.1639995574951 "No"
"2722" 13109 "< 12 years" "Yes" "Yes" 10.2559995651245 "No"
"2723" 13126 "12-15 years" "Yes" "Yes" 3.63000011444092 "No"
"2724" 13129 "< 12 years" "No" "Yes" 29.9985008239746 "Yes"
"2725" 13133 "12-15 years" "Yes" "No" 16.9340000152588 "No"
"2726" 13141 "12-15 years" "Yes" "No" 8.27400016784668 "No"
"2727" 13147 "< 12 years" "Yes" "Yes" 23.4740009307861 "No"
"2728" 13150 "12-15 years" "No" "Yes" 11.8660001754761 "No"
"2729" 13152 "12-15 years" "No" "No" 26.1439990997314 "No"
"2730" 13156 "12-15 years" "No" "No" 2.75699996948242 "No"
"2731" 13158 "12-15 years" "No" "No" 4.92799997329712 "No"
"2732" 13162 "12-15 years" "No" "No" 2.75699996948242 "No"
"2733" 13164 "< 12 years" "No" "No" 1.00199997425079 "No"
"2734" 13167 "< 12 years" "No" "No" 1.00199997425079 "No"
"2735" 13169 "12-15 years" "No" "No" 13.6450004577637 "No"
"2736" 13178 "12-15 years" "Yes" "No" 9.59099960327148 "No"
"2737" 13197 "< 12 years" "Yes" "Yes" 33.2430000305176 "No"
"2738" 13200 "< 12 years" "No" "Yes" 33.2430000305176 "No"
"2739" 13211 "< 12 years" "No" "Yes" 3.25250005722046 "Yes"
"2740" 13213 "< 12 years" "No" "No" 12.9770002365112 "No"
"2741" 13216 "< 12 years" "No" "No" 29.9440002441406 "No"
"2742" 13221 "< 12 years" "No" "No" 3.84150004386902 "Yes"
"2743" 13227 "< 12 years" "No" "No" 9.12800025939941 "Yes"
"2744" 13229 "12-15 years" "No" "No" 9.75749969482422 "Yes"
"2745" 13230 "12-15 years" "No" "No" 15.539999961853 "No"
"2746" 13231 "12-15 years" "Yes" "No" 6.74300003051758 "No"
"2747" 13257 "12-15 years" "No" "Yes" 12.7309999465942 "Yes"
"2748" 13264 "< 12 years" "Yes" "No" 0.512000024318695 "Yes"
"2749" 13281 "12-15 years" "No" "Yes" 25.3519992828369 "No"
"2750" 13286 "16+ years" "No" "Yes" 10.6260004043579 "No"
"2751" 13303 "< 12 years" "Yes" "Yes" 20.7229995727539 "Yes"
"2752" 13304 "12-15 years" "No" "Yes" 2.84699988365173 "No"
"2753" 13310 "16+ years" "Yes" "Yes" 5.74949979782104 "Yes"
"2754" 13312 "16+ years" "No" "Yes" 8.89299964904785 "No"
"2755" 13340 "< 12 years" "No" "Yes" 11.8985004425049 "Yes"
"2756" 13356 "12-15 years" "Yes" "Yes" 1.99849998950958 "Yes"
"2757" 13360 "16+ years" "Yes" "Yes" 5.67549991607666 "Yes"
"2758" 13373 "< 12 years" "Yes" "No" 0.50900000333786 "Yes"
"2759" 13382 "< 12 years" "No" "Yes" 8.49300003051758 "No"
"2760" 13385 "12-15 years" "No" "No" 9.87950038909912 "Yes"
"2761" 13388 "12-15 years" "No" "Yes" 8.00300025939941 "No"
"2762" 13391 "< 12 years" "No" "Yes" 9.99849987030029 "Yes"
"2763" 13393 "< 12 years" "No" "Yes" 12.9169998168945 "Yes"
"2764" 13398 "12-15 years" "No" "Yes" 6.42049980163574 "Yes"
"2765" 13401 "< 12 years" "No" "No" 2.7409999370575 "No"
"2766" 13403 "< 12 years" "Yes" "Yes" 2.66400003433228 "No"
"2767" 13405 "< 12 years" "No" "No" 36.3914985656738 "Yes"
"2768" 13410 "16+ years" "No" "No" 20.2049999237061 "No"
"2769" 13412 "< 12 years" "No" "No" 39.2569999694824 "Yes"
"2770" 13422 "16+ years" "Yes" "Yes" 25.1690006256104 "Yes"
"2771" 13425 "12-15 years" "No" "Yes" 3.41149997711182 "Yes"
"2772" 13437 "12-15 years" "Yes" "No" 2.6010000705719 "No"
"2773" 13445 "12-15 years" "Yes" "No" 35.0029983520508 "No"
"2774" 13455 "12-15 years" "No" "Yes" 15.4329996109009 "No"
"2775" 13460 "16+ years" "No" "Yes" 17.8449993133545 "No"
"2776" 13468 "12-15 years" "Yes" "No" 8.38300037384033 "Yes"
"2777" 13478 "< 12 years" "No" "Yes" 22.5650005340576 "No"
"2778" 13480 "< 12 years" "No" "No" 14.7869997024536 "Yes"
"2779" 13482 "< 12 years" "No" "Yes" 32.7859992980957 "No"
"2780" 13491 "< 12 years" "Yes" "No" 9.6560001373291 "No"
"2781" 13497 "< 12 years" "Yes" "No" 17.5499992370605 "No"
"2782" 13498 "12-15 years" "Yes" "No" 2.04500007629395 "No"
"2783" 13502 "< 12 years" "Yes" "No" 5.97700023651123 "No"
"2784" 13505 "< 12 years" "No" "Yes" 26.4969997406006 "Yes"
"2785" 13508 "12-15 years" "Yes" "No" 11.4139995574951 "No"
"2786" 13521 "< 12 years" "Yes" "Yes" 31.9890003204346 "No"
"2787" 13538 "< 12 years" "No" "Yes" 37.8359985351562 "No"
"2788" 13547 "12-15 years" "Yes" "Yes" 42.507999420166 "No"
"2789" 13554 "16+ years" "No" "No" 14.7325000762939 "Yes"
"2790" 13571 "12-15 years" "Yes" "No" 3.3510000705719 "No"
"2791" 13580 "< 12 years" "Yes" "No" 6.39599990844727 "No"
"2792" 13591 "16+ years" "Yes" "Yes" 1.16649997234344 "Yes"
"2793" 13595 "< 12 years" "Yes" "No" 6.3439998626709 "No"
"2794" 13596 "12-15 years" "Yes" "No" 8.33399963378906 "Yes"
"2795" 13611 "12-15 years" "No" "No" 24.0270004272461 "No"
"2796" 13614 "< 12 years" "No" "Yes" 14.8170003890991 "No"
"2797" 13616 "12-15 years" "Yes" "Yes" 21.9139995574951 "Yes"
"2798" 13636 "12-15 years" "Yes" "Yes" 4 "Yes"
"2799" 13646 "12-15 years" "No" "No" 2.37949991226196 "Yes"
"2800" 13650 "< 12 years" "No" "Yes" 26.4799995422363 "No"
"2801" 13655 "< 12 years" "Yes" "No" 5.16900014877319 "Yes"
"2802" 13677 "< 12 years" "Yes" "Yes" 20.1700000762939 "No"
"2803" 13683 "< 12 years" "Yes" "Yes" 47.25 "No"
"2804" 13686 "12-15 years" "Yes" "No" 21.3279991149902 "No"
"2805" 13688 "< 12 years" "Yes" "Yes" 35.2400016784668 "No"
"2806" 13700 "12-15 years" "Yes" "Yes" 13.9739999771118 "No"
"2807" 13702 "< 12 years" "Yes" "No" 21.2099990844727 "No"
"2808" 13717 "< 12 years" "No" "No" 14.0010004043579 "No"
"2809" 13724 "12-15 years" "No" "Yes" 3.5 "Yes"
"2810" 13731 "< 12 years" "No" "Yes" 27.9669990539551 "No"
"2811" 13733 "< 12 years" "Yes" "No" 13.5089998245239 "No"
"2812" 13747 "12-15 years" "Yes" "Yes" 26.6639995574951 "No"
"2813" 13754 "< 12 years" "Yes" "No" 4 "No"
"2814" 13765 "12-15 years" "Yes" "Yes" 13.9079999923706 "No"
"2815" 13774 "< 12 years" "Yes" "Yes" 22.4015007019043 "Yes"
"2816" 13787 "12-15 years" "Yes" "Yes" 13.4460000991821 "No"
"2817" 13790 "< 12 years" "No" "No" 12.8649997711182 "No"
"2818" 13793 "< 12 years" "No" "Yes" 26.0009994506836 "No"
"2819" 13795 "< 12 years" "Yes" "No" 16.2029991149902 "No"
"2820" 13817 "< 12 years" "Yes" "No" 19.0550003051758 "No"
"2821" 13827 "< 12 years" "Yes" "No" 14.3240003585815 "No"
"2822" 13849 "< 12 years" "Yes" "Yes" 20.0435009002686 "Yes"
"2823" 13864 "< 12 years" "Yes" "No" 2.00399994850159 "No"
"2824" 13871 "12-15 years" "Yes" "No" 11.0340003967285 "No"
"2825" 13887 "12-15 years" "No" "No" 15.6715002059937 "Yes"
"2826" 13895 "12-15 years" "No" "Yes" 10.1029996871948 "No"
"2827" 13897 "< 12 years" "Yes" "Yes" 26.2719993591309 "No"
"2828" 13900 "< 12 years" "No" "Yes" 26.2719993591309 "No"
"2829" 13908 "12-15 years" "Yes" "No" 5.21799993515015 "No"
"2830" 13918 "< 12 years" "Yes" "Yes" 13.4460000991821 "No"
"2831" 13922 "< 12 years" "No" "No" 56.8819999694824 "No"
"2832" 13934 "< 12 years" "No" "No" 16.3120002746582 "Yes"
"2833" 13937 "< 12 years" "No" "Yes" 8.49600028991699 "No"
"2834" 13940 "12-15 years" "No" "Yes" 26.2199993133545 "No"
"2835" 13944 "< 12 years" "Yes" "Yes" 1.20749998092651 "Yes"
"2836" 13950 "< 12 years" "Yes" "No" 7.02299976348877 "No"
"2837" 13953 "12-15 years" "Yes" "No" 7.02299976348877 "No"
"2838" 13955 "< 12 years" "Yes" "Yes" 43.6710014343262 "No"
"2839" 13958 "12-15 years" "Yes" "No" 11.4329996109009 "No"
"2840" 13964 "< 12 years" "Yes" "No" 0.586000025272369 "Yes"
"2841" 13975 "< 12 years" "Yes" "No" 21.8209991455078 "No"
"2842" 13977 "< 12 years" "No" "Yes" 5.98799991607666 "No"
"2843" 13994 "< 12 years" "Yes" "No" 16.1560001373291 "No"
"2844" 14002 "12-15 years" "Yes" "No" 1.0349999666214 "No"
"2845" 14006 "16+ years" "No" "Yes" 1.0349999666214 "No"
"2846" 14012 "12-15 years" "No" "No" 9.8100004196167 "No"
"2847" 14017 "12-15 years" "No" "No" 15.9010000228882 "No"
"2848" 14018 "12-15 years" "No" "No" 23.9150009155273 "No"
"2849" 14026 "< 12 years" "No" "No" 5.84000015258789 "Yes"
"2850" 14042 "12-15 years" "Yes" "No" 1.36300003528595 "No"
"2851" 14043 "< 12 years" "No" "No" 18.5790004730225 "Yes"
"2852" 14051 "12-15 years" "Yes" "No" 7.73199987411499 "No"
"2853" 14061 "12-15 years" "Yes" "No" 7.73199987411499 "No"
"2854" 14063 "< 12 years" "Yes" "Yes" 42.4609985351562 "No"
"2855" 14067 "12-15 years" "No" "Yes" 9.93299961090088 "No"
"2856" 14069 "< 12 years" "Yes" "Yes" 4.16149997711182 "Yes"
"2857" 14083 "< 12 years" "Yes" "No" 8.30399990081787 "No"
"2858" 14087 "12-15 years" "Yes" "No" 4.11800003051758 "No"
"2859" 14096 "< 12 years" "No" "No" 25.0869998931885 "No"
"2860" 14100 "< 12 years" "No" "No" 25.7495002746582 "Yes"
"2861" 14117 "< 12 years" "Yes" "No" 9.99899959564209 "No"
"2862" 14122 "< 12 years" "No" "Yes" 1.48650002479553 "Yes"
"2863" 14126 "12-15 years" "No" "Yes" 0.999000012874603 "Yes"
"2864" 14134 "12-15 years" "Yes" "Yes" 15.5369997024536 "No"
"2865" 14136 "12-15 years" "Yes" "Yes" 16.0030002593994 "No"
"2866" 14161 "< 12 years" "No" "Yes" 60.3530006408691 "No"
"2867" 14214 "12-15 years" "No" "Yes" 9.98799991607666 "Yes"
"2868" 14234 "< 12 years" "Yes" "No" 5.82299995422363 "No"
"2869" 14244 "< 12 years" "Yes" "No" 23.951000213623 "No"
"2870" 14246 "< 12 years" "Yes" "No" 9.00500011444092 "No"
"2871" 14248 "< 12 years" "Yes" "No" 6.72949981689453 "Yes"
"2872" 14250 "< 12 years" "Yes" "No" 32 "No"
"2873" 14254 "12-15 years" "Yes" "Yes" 4.35900020599365 "No"
"2874" 14257 "12-15 years" "No" "No" 3.49650001525879 "Yes"
"2875" 14258 "12-15 years" "Yes" "Yes" 16.3969993591309 "No"
"2876" 14260 "< 12 years" "Yes" "Yes" 21.9990005493164 "No"
"2877" 14263 "12-15 years" "No" "Yes" 2.66400003433228 "Yes"
"2878" 14265 "< 12 years" "Yes" "No" 7.00099992752075 "No"
"2879" 14267 "< 12 years" "Yes" "Yes" 36.9230003356934 "No"
"2880" 14270 "< 12 years" "No" "Yes" 36.9230003356934 "No"
"2881" 14274 "12-15 years" "No" "Yes" 5.83400011062622 "Yes"
"2882" 14280 "12-15 years" "Yes" "Yes" 5.94399976730347 "No"
"2883" 14289 "12-15 years" "Yes" "No" 8.30900001525879 "No"
"2884" 14291 "< 12 years" "Yes" "No" 6.00400018692017 "Yes"
"2885" 14294 "12-15 years" "No" "No" 15.0010004043579 "No"
"2886" 14298 "< 12 years" "No" "No" 16.4379997253418 "No"
"2887" 14304 "< 12 years" "No" "No" 9.8754997253418 "Yes"
"2888" 14307 "12-15 years" "No" "No" 25.1060009002686 "No"
"2889" 14308 "12-15 years" "No" "No" 8.24899959564209 "Yes"
"2890" 14318 "12-15 years" "No" "No" 2.51300001144409 "No"
"2891" 14320 "< 12 years" "Yes" "Yes" 0.873499989509583 "Yes"
"2892" 14323 "12-15 years" "Yes" "No" 3.97000002861023 "No"
"2893" 14325 "< 12 years" "Yes" "No" 27.63450050354 "Yes"
"2894" 14336 "< 12 years" "No" "Yes" 25.9160003662109 "No"
"2895" 14346 "< 12 years" "Yes" "No" 42.6720008850098 "No"
"2896" 14350 "12-15 years" "Yes" "No" 8.16199970245361 "No"
"2897" 14353 "< 12 years" "No" "No" 51.7480010986328 "No"
"2898" 14356 "< 12 years" "Yes" "No" 16.9990005493164 "No"
"2899" 14358 "12-15 years" "No" "No" 16.1940002441406 "No"
"2900" 14360 "< 12 years" "No" "No" 12.9989995956421 "No"
"2901" 14362 "< 12 years" "Yes" "Yes" 13.9989995956421 "No"
"2902" 14365 "12-15 years" "No" "Yes" 13.9989995956421 "No"
"2903" 14368 "16+ years" "Yes" "No" 6.48600006103516 "Yes"
"2904" 14377 "12-15 years" "No" "Yes" 5.21250009536743 "Yes"
"2905" 14381 "12-15 years" "Yes" "No" 5.91099977493286 "No"
"2906" 14392 "12-15 years" "Yes" "Yes" 1.00199997425079 "Yes"
"2907" 14394 "12-15 years" "Yes" "No" 4.58900022506714 "Yes"
"2908" 14397 "12-15 years" "Yes" "No" 6.93499994277954 "No"
"2909" 14400 "12-15 years" "Yes" "No" 24 "No"
"2910" 14403 "12-15 years" "No" "No" 37.7929992675781 "No"
"2911" 14411 "12-15 years" "No" "No" 14.4720001220703 "No"
"2912" 14413 "< 12 years" "No" "No" 7.65950012207031 "Yes"
"2913" 14420 "12-15 years" "Yes" "No" 4.24900007247925 "Yes"
"2914" 14421 "< 12 years" "No" "No" 34.3030014038086 "No"
